"name","class","rating","status","constituency","connection","officer","proposal","priority","zip","af12","af13","af14","af15","af16","cap12","cap13","cap14","cap15","cap16","city","state","latitude","longitude"
"Montes, Shantel",2003,710000,"Assessment","Alumn","Somewhat Connected",NA,1039724,"Unresistricted","44101",1734,0,0,0,0,70000,0,20000,40000,170000,"Cleveland","OH",41.523401,-81.599648
"al-Radwan, Umaima",1986,1620000,"Stewardship","Alumn","Connected",NA,41731,"Math/Science Center","52653",0,61,407,0,0,0,130000,0,30000,60000,"Wapello","IA",41.171534,-91.17035
"al-Masih, Faatih",2014,460000,"Cultivation","Alumn","Somewhat Connected","Center, Victoria",NA,"","40077",0,605,0,0,0,40000,0,160000,90000,20000,"Westport","KY",38.491982,-85.4722
"John, Rory",1973,1450000,"Cultivation","Alumn","Modestly Connected","el-Salehi, Ziyaad",743585,"Professorship","32809",40,61,0,0,50,0,0,140000,0,130000,"Orlando","FL",28.463482,-81.38814
"el-Zamani, Mujahid",1956,6e+05,"Annual Fund Leadership","Alumn","Modestly Connected","el-Salehi, Ziyaad",NA,"","20687",0,0,1191,0,0,0,0,0,0,0,"Scotland","MD",38.064947,-76.3444
"Matthews, Alexis",1983,2450000,"Assessment","Alumn","Not Connected",NA,NA,"","07195",0,0,1253,0,0,0,0,0,90000,0,"Newark","NJ",40.79185,-74.245241
"Gantner, Morgan",2009,0,"Cultivation","Alumn","Somewhat Connected",NA,NA,"","70391",1362,0,0,1769,0,40000,30000,0,20000,60000,"Paincourtville","LA",29.990967,-91.05456
"Thompson, John",1953,0,"Annual Fund Leadership","Alumn","Modestly Connected","Gaytan, Ivan",NA,"","11786",0,3,851,0,745,0,0,110000,90000,20000,"Shoreham","NY",40.94993,-72.89533
"Root, Ramona",1973,2090000,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,605280,"Athletics","02254",0,1341,880,0,0,20000,130000,20000,0,0,"Waltham","MA",42.446396,-71.459405
"Brown, Lindsey",2011,0,"Assessment","Alumn","Somewhat Connected",NA,NA,"","67650",0,0,0,1629,750,60000,170000,0,190000,0,"Morland","KS",39.359896,-100.08518
"Williams, Ta'Jay",1976,380000,"Cultivation","Alumn","Somewhat Connected",NA,626729,"Professorship","49648",562,535,358,691,603,160000,170000,40000,210000,140000,"Kewadin","MI",45.000254,-85.3651
"Strader, Carly",2016,390000,"Not a Prospect","Alumn","Somewhat Connected",NA,NA,"","25665",870,0,0,0,0,0,0,1e+05,150000,1e+05,"Borderland","WV",37.714369,-82.30873
"Lahr, Dante",NA,530000,"Not a Prospect","Parent","Very Connected","Borenstein-Will, Alan",683915,"Residence Hall","06081",1274,0,0,0,0,0,0,0,30000,0,"Tariffville","CT",41.907114,-72.76831
"al-Ali, Jawhara",1994,NA,NA,"Alumn","Modestly Connected",NA,NA,"","07080",968,0,1491,132,463,50000,110000,40000,1e+05,0,"South Plainfield","NJ",40.580703,-74.41401
"Illick, Tevin",2001,0,"Solicitation","Alumn","Not Connected",NA,NA,"","76380",0,0,0,0,2496,0,10000,0,0,0,"Seymour","TX",33.594956,-99.28506
"Wahleithner, Cristina",1983,0,"Cultivation","Alumn","Modestly Connected","Stone, Derek",NA,"","19485",0,0,0,0,0,0,230000,120000,20000,130000,"Valley Forge","PA",40.211896,-75.35586
"Viner, Troy",1968,0,"Annual Fund Leadership","Alumn","Very Connected",NA,205846,"Athletics","88049",0,872,0,1334,0,180000,0,0,220000,110000,"Mimbres","NM",33.029102,-108.14114
"Chappell, David",1976,NA,NA,"Alumn","Very Connected",NA,NA,"","60610",0,0,20,239,0,0,0,0,0,130000,"Chicago","IL",41.898582,-87.6371
"Cox, Elias",1962,1150000,"Stewardship","Alumn","Not Connected",NA,NA,"","43355",1439,564,58,0,0,1e+05,70000,20000,0,0,"Ridgeville","OH",41.438281,-84.254241
"al-Baddour, Nuzha",2009,1e+05,"Annual Fund Leadership","Alumn","Not Connected",NA,106076,"Residence Hall","25325",0,0,0,0,1841,0,0,110000,0,0,"Charleston","WV",38.296818,-81.554655
"Ward, Madeleine",1970,NA,NA,"Alumn","Connected",NA,130028,"Residence Hall","51346",39,410,786,24,727,0,0,170000,90000,40000,"Hartley","IA",43.183038,-95.46787
"el-Ally, Afaaf",NA,NA,NA,"Parent","Very Connected",NA,NA,"","12464",1410,0,0,863,0,50000,0,0,0,0,"Phoenicia","NY",42.081269,-74.32629
"Veliz Cuellar, Abigail",2015,0,"Annual Fund Leadership","Alumn","Not Connected","Wroblewski, Eric",832367,"Financial Aid","72835",0,954,0,0,0,30000,0,0,0,60000,"Delaware","AR",35.299773,-93.35469
"al-Mourad, Mazeeda",1951,0,"Annual Fund Leadership","Alumn","Not Connected","Ortega, Amanda",NA,"","35742",0,0,0,0,464,20000,120000,0,110000,0,"Capshaw","AL",34.813577,-86.80405
"Smith, Heather",1970,1230000,"Assessment","Alumn","Not Connected",NA,0,"Professorship","20228",0,0,872,0,0,0,0,0,60000,0,"Washington","DC",38.893311,-77.014647
"Blodgett, Tessa",2012,910000,"Annual Fund Leadership","Alumn","Connected","al-Shafi, Badri",0,"Residence Hall","60050",0,919,62,2,0,1e+05,20000,10000,0,0,"Mchenry","IL",42.348406,-88.24769
"Foreman, Clarissa",1963,0,"Assessment","Alumn","Modestly Connected",NA,NA,"","12456",0,2539,0,431,0,30000,0,0,10000,60000,"Mount Marion","NY",42.034256,-73.99876
"Walters, Keli",2006,970000,"Not a Prospect","Alumn","Somewhat Connected",NA,NA,"","70523",203,0,831,1316,0,0,2e+05,0,70000,30000,"Charenton","LA",29.883266,-91.5301
"Trujillo, Jordan",1973,760000,"Assessment","Alumn","Connected",NA,801850,"Athletics","04353",1597,835,2226,0,0,10000,0,50000,150000,210000,"Whitefield","ME",44.209878,-69.60427
"Dzikaya, Bo",1960,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","46953",0,0,809,907,0,60000,180000,190000,0,50000,"Marion","IN",40.53089,-85.65922
"al-Rad,  Sakeena",1980,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","89021",0,325,0,498,474,170000,0,0,0,0,"Logandale","NV",36.616546,-114.47184
"Wakasugi, Brian",1986,1360000,"Cultivation","Alumn","Very Connected",NA,NA,"","15742",0,1641,360,404,67,80000,0,160000,70000,0,"Glen Campbell","PA",40.816706,-78.8636
"Sanchez, Cesar",2008,2420000,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,1317587,"Residence Hall","20408",0,1177,0,107,824,0,0,0,130000,0,"Washington","DC",38.893311,-77.014647
"Fresquez, Arlene",NA,360000,"Cultivation","Parent","Modestly Connected","Ortega, Amanda",649273,"Financial Aid","03908",48,1104,314,0,684,0,0,50000,160000,0,"South Berwick","ME",43.234782,-70.77876
"Meier, Tyler",2013,0,"Annual Fund Leadership","Alumn","Not Connected",NA,677856,"Athletics","29126",615,0,0,0,0,0,0,30000,60000,240000,"Pomaria","SC",34.305501,-81.4218
"Owen, Jennifer",2014,0,"Not a Prospect","Alumn","Somewhat Connected",NA,NA,"","27923",0,0,0,0,522,0,0,0,0,20000,"Coinjock","NC",36.381161,-75.94115
"Finley, Richard",1972,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","78133",0,0,652,0,902,70000,0,80000,0,10000,"Canyon Lake","TX",29.883884,-98.25219
"Reza, Brandon",1959,0,"Annual Fund Leadership","Alumn","Modestly Connected","Vandeboogaard, Elise",NA,"","66720",0,0,820,1404,440,40000,0,30000,0,60000,"Chanute","KS",37.666078,-95.45681
"el-Mir, Ghaaziya",1950,0,"Not a Prospect","Alumn","Modestly Connected",NA,NA,"","45744",1424,624,0,394,1916,90000,10000,10000,1e+05,10000,"Lowell","OH",39.533021,-81.50986
"Fritts, Raymond",1978,0,"Not a Prospect","Alumn","Somewhat Connected",NA,567099,"Financial Aid","47172",376,687,655,0,0,70000,0,160000,0,150000,"Sellersburg","IN",38.387722,-85.75936
"Gip, Sean",2011,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","63019",983,1423,0,558,618,0,90000,40000,0,0,"Crystal City","MO",38.226997,-90.38215
"Hollis, William",2003,2e+06,"Cultivation","Alumn","Very Connected",NA,951961,"Athletics","75350",1033,0,0,275,0,90000,0,0,40000,0,"Dallas","TX",32.767268,-96.777626
"el-Samad, Sadi",1959,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","14645",1021,259,458,0,0,0,150000,0,20000,0,"Rochester","NY",43.286024,-77.684264
"Rieb, Collin",1972,1450000,"Cultivation","Alumn","Not Connected","Pinto, Sierra",389822,"Professorship","35954",624,890,0,960,33,90000,0,0,20000,0,"Attalla","AL",34.043263,-86.08904
"Tran, Elizabeth",1998,0,"Annual Fund Leadership","Alumn","Very Connected",NA,NA,"","37876",207,0,1336,0,1540,20000,0,0,60000,30000,"Sevierville","TN",35.860157,-83.48694
"Hamner, Taylor",2013,NA,NA,"Alumn","Modestly Connected",NA,NA,"","18458",595,1000,1291,0,0,10000,0,0,10000,30000,"Shohola","PA",41.408589,-74.92544
"al-Salik, Wadee'a",2010,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","70804",1408,1439,158,841,35,0,0,10000,0,0,"Baton Rouge","LA",30.386267,-91.133905
"el-Bacho, Muhammad",1981,480000,"Cultivation","Alumn","Somewhat Connected","Center, Victoria",980951,"Residence Hall","57225",1003,662,268,0,168,70000,30000,60000,70000,70000,"Clark","SD",44.877579,-97.74574
"Cantrell, Naiessynce",1992,1190000,"Cultivation","Alumn","Connected","el-Salehi, Ziyaad",0,"Residence Hall","39862",0,0,592,2671,0,0,80000,0,30000,110000,"Leary","GA",31.48,-84.5
"al-Jaffer, Shadhaa",2002,NA,NA,"Alumn","Not Connected",NA,NA,"","08048",0,345,0,0,0,80000,190000,80000,0,0,"Lumberton","NJ",39.967013,-74.80666
"Stubbs, Jack",NA,NA,NA,"Parent","Not Connected",NA,NA,"","78582",0,192,100,0,508,60000,0,50000,40000,60000,"Rio Grande City","TX",26.445982,-98.69332
"Nguyen, Avinash",1972,0,"Annual Fund Leadership","Alumn","Modestly Connected","Wroblewski, Eric",940986,"Math/Science Center","12914",0,1173,0,0,0,50000,10000,1e+05,0,170000,"Bombay","NY",44.927856,-74.60211
"Rigney, Ermma",2006,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,451571,"Residence Hall","34210",0,0,0,374,0,0,110000,0,10000,270000,"Bradenton","FL",27.455543,-82.63372
"Miller, Jordon",1953,NA,NA,"Alumn","Connected",NA,NA,"","62675",2448,0,990,0,0,0,0,70000,0,0,"Petersburg","IL",40.008726,-89.85029
"Kim, Shashwat",2015,NA,NA,"Alumn","Connected",NA,455632,"Athletics","57764",1264,0,0,271,560,130000,0,0,10000,310000,"Oglala","SD",43.257154,-102.77414
"Harris, Molly",1966,NA,NA,"Alumn","Connected",NA,250002,"Math/Science Center","38226",1221,138,2373,0,0,60000,0,50000,80000,0,"Dukedom","TN",36.488409,-88.66672
"Sifuentes, Samuel",1999,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","78587",634,204,0,1498,0,0,60000,230000,0,0,"La Victoria","TX",26.316452,-98.639793
"Noonan, Kyle",1989,NA,NA,"Alumn","Somewhat Connected",NA,34439,"Professorship","13316",0,1065,1083,0,0,90000,20000,40000,230000,0,"Camden","NY",43.377083,-75.74261
"Pan, Jian",1992,NA,NA,"Alumn","Modestly Connected",NA,NA,"","82712",138,0,2060,0,0,50000,0,1e+05,40000,40000,"Beulah","WY",44.447058,-104.12853
"Hess, Justin",1957,360000,"Annual Fund Leadership","Alumn","Connected","Redbird, Ian",NA,"","32828",0,1910,824,1202,0,60000,180000,0,190000,0,"Orlando","FL",28.542132,-81.18404
"Vue, Tylor",1986,NA,NA,"Alumn","Not Connected",NA,NA,"","76111",0,424,1137,0,0,0,50000,1e+05,0,50000,"Fort Worth","TX",32.778479,-97.30099
"el-Shakoor, Aabid",2013,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,1107097,"Math/Science Center","37032",790,1165,0,533,643,0,50000,50000,0,0,"Cedar Hill","TN",36.522355,-87.02542
"Lor, Gabriella",1984,0,"Annual Fund Leadership","Alumn","Very Connected","Borenstein-Will, Alan",NA,"","25636",534,1755,845,0,1907,190000,2e+05,60000,20000,20000,"Monaville","WV",37.808757,-81.99433
"Williams, Annarae",1974,230000,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","28394",0,1544,0,0,0,0,0,0,0,0,"Vass","NC",35.218131,-79.24449
"Uribe, Everth",1983,0,"Not a Prospect","Alumn","Connected",NA,546260,"Financial Aid","35178",619,754,2246,134,2144,30000,70000,0,0,0,"Vincent","AL",33.414831,-86.3925
"Hardin, Stephen",1975,1440000,"Solicitation","Alumn","Connected","Nguyen, Anshumaan",NA,"","78618",683,0,621,0,1599,50000,120000,40000,0,0,"Doss","TX",30.486818,-99.17526
"el-Sharaf, Mahdhoodha",1985,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","95664",0,326,0,502,556,70000,0,50000,1e+05,0,"Pilot Hill","CA",38.811695,-121.02427
"Noon, Misato",1966,0,"Annual Fund Leadership","Alumn","Very Connected",NA,454437,"Athletics","92030",88,0,0,0,0,30000,0,0,0,230000,"Escondido","CA",33.016928,-116.846046
"Lee, Smaly",1987,NA,NA,"Alumn","Somewhat Connected",NA,999852,"Athletics","58771",0,0,949,709,917,0,240000,0,0,0,"Plaza","ND",48.073998,-101.9763
"Lucero, Andre",2006,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","45409",1532,0,140,64,1639,0,170000,0,0,20000,"Dayton","OH",39.725705,-84.18927
"Badsky, Nathaniel",1967,980000,"Cultivation","Alumn","Somewhat Connected","al-Shafi, Badri",NA,"","81237",0,0,0,0,1780,20000,0,0,20000,110000,"Ohio City","CO",38.590788,-106.602838
"Seeley, Mariah",1972,0,"Annual Fund Leadership","Alumn","Connected",NA,NA,"","16350",560,773,1386,0,0,0,0,0,0,0,"Sugar Grove","PA",41.977253,-79.33007
"el-Masood, Urwa",2009,0,"Not a Prospect","Alumn","Somewhat Connected",NA,625483,"Math/Science Center","83728",1469,466,0,0,0,0,60000,20000,20000,0,"Boise","ID",43.459855,-116.243984
"Slechter, Deeana",2000,1470000,"Cultivation","Alumn","Connected",NA,NA,"","12456",0,1801,988,875,0,90000,30000,40000,0,30000,"Mount Marion","NY",42.034256,-73.99876
"Rupp, Amber",2007,1080000,"Solicitation","Alumn","Connected","Nguyen, Anshumaan",NA,"","75232",110,0,0,0,1406,0,30000,10000,120000,0,"Dallas","TX",32.664034,-96.83886
"Mcgee, Dajon",NA,0,"Not a Prospect","Parent","Somewhat Connected",NA,NA,"","34985",0,0,0,423,2475,30000,30000,10000,0,3e+05,"Port Saint Lucie","FL",27.382196,-80.409024
"el-Rehmann, Naseeba",1970,480000,"Assessment","Alumn","Connected",NA,586727,"Athletics","24007",0,0,760,0,1010,80000,0,0,1e+05,0,"Roanoke","VA",37.274175,-79.95786
"Davis, Darian",2007,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,842200,"Math/Science Center","20598",0,0,348,283,990,20000,90000,90000,0,40000,"Dhs","VA",38.86,-77.05
"el-Guler, Hanoona",NA,0,"Assessment","Parent","Modestly Connected","Redbird, Ian",NA,"","41736",0,0,169,0,532,30000,120000,160000,0,70000,"Dice","KY",37.370521,-83.23714
"Blackcrow, Joshua",1984,0,"Not a Prospect","Alumn","Connected",NA,NA,"","20506",0,431,2498,0,0,80000,0,0,30000,0,"Washington","DC",38.899364,-77.037668
"Neal, Rachel",1962,NA,NA,"Alumn","Connected",NA,NA,"","49453",1700,498,0,103,57,60000,90000,20000,0,0,"Saugatuck","MI",42.668174,-86.18724
"Anderson, Elisha",1979,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","14108",1394,943,685,1157,0,180000,170000,0,0,0,"Newfane","NY",43.264406,-78.72634
"Blancas, Monica",1957,NA,NA,"Alumn","Not Connected",NA,NA,"","70002",441,197,649,0,693,170000,0,70000,90000,50000,"Metairie","LA",30.011517,-90.16245
"Mcniff, Louis",1979,0,"Not a Prospect","Alumn","Connected",NA,881547,"Professorship","42729",209,2211,233,365,0,180000,160000,80000,0,10000,"Cub Run","KY",37.304661,-86.12987
"Gray, Jacob",1956,0,"Not a Prospect","Alumn","Connected",NA,NA,"","05048",0,0,0,1468,141,0,80000,70000,70000,90000,"Hartland","VT",43.566105,-72.39941
"Orosco, Kassandra",1952,NA,NA,"Alumn","Not Connected",NA,NA,"","08313",0,396,2393,0,302,120000,1e+05,0,0,0,"Deerfield Street","NJ",39.530314,-75.22901
"Cottonwood, Lakota",1951,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","48121",0,1931,471,1204,415,250000,0,250000,0,0,"Dearborn","MI",42.239933,-83.150823
"Cortez, Andrea",2001,70000,"Not a Prospect","Alumn","Not Connected",NA,315083,"Residence Hall","51465",1170,0,72,423,140,30000,0,0,0,240000,"Vail","IA",42.072884,-95.20261
"Lebel, Madison",1984,1520000,"Cultivation","Alumn","Not Connected","Pinto, Sierra",1288522,"Residence Hall","03244",1537,0,177,1998,729,0,190000,60000,30000,0,"Hillsboro","NH",43.119417,-71.92108
"Quintanar, Benjamin",1953,2270000,"Solicitation","Alumn","Very Connected","Stone, Derek",NA,"","64066",575,668,271,0,2009,0,140000,1e+05,20000,1e+05,"Levasy","MO",39.134657,-94.13247
"Digby, Georgina",2001,NA,NA,"Alumn","Connected",NA,NA,"","31645",0,636,603,0,0,70000,70000,130000,0,20000,"Ray City","GA",31.070627,-83.20286
"Kinder, Dallas",1953,1680000,"Cultivation","Alumn","Somewhat Connected",NA,NA,"","99343",948,0,0,1531,1131,0,10000,10000,130000,90000,"Mesa","WA",46.581454,-119.12107
"Reddick, Devon",1999,0,"Annual Fund Leadership","Alumn","Very Connected",NA,1188834,"Math/Science Center","20416",0,0,788,1891,620,70000,0,20000,140000,160000,"Washington","DC",38.893311,-77.014647
"Pelayo-Pena, Joseph",1962,NA,NA,"Alumn","Somewhat Connected",NA,731718,"Math/Science Center","08201",0,39,0,0,639,0,120000,0,30000,70000,"Absecon","NJ",39.457517,-74.50914
"Lytle, Deja",1975,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","29848",0,0,865,21,219,0,170000,20000,50000,40000,"Troy","SC",33.980222,-82.19013
"Thao, Jeong-Hun",1978,160000,"Not a Prospect","Alumn","Very Connected",NA,NA,"","66932",50,160,107,0,1188,10000,0,0,220000,10000,"Athol","KS",39.761524,-98.92213
"Fernandez, William",2013,NA,NA,"Alumn","Very Connected",NA,NA,"","33956",0,694,0,718,0,120000,0,30000,0,70000,"Saint James City","FL",26.536435,-82.0915
"Crouse, Amanda",1955,3e+05,"Cultivation","Alumn","Not Connected",NA,NA,"","07856",0,0,1437,640,536,0,0,50000,40000,0,"Mount Arlington","NJ",40.919498,-74.63559
"Hergenreder, Conrad",2013,1320000,"Cultivation","Alumn","Connected",NA,61785,"Athletics","26630",878,0,157,1766,0,210000,40000,30000,60000,0,"Bridgeport","WV",39.280867,-80.249302
"Cai, Milahd",1960,490000,"Assessment","Alumn","Somewhat Connected","Ortega, Yesica",285642,"Residence Hall","53501",1689,973,0,911,827,60000,220000,150000,90000,20000,"Afton","WI",42.605454,-89.070448
"al-Ghaffari, Badraan",NA,NA,NA,"Parent","Connected",NA,NA,"","42046",0,0,0,268,1546,2e+05,0,60000,20000,0,"Hamlin","KY",36.6033,-88.092285
"Watts, Trysten",2005,0,"Annual Fund Leadership","Alumn","Connected",NA,NA,"","04933",46,0,722,776,0,0,0,180000,0,0,"East Newport","ME",45.519867,-68.647416
"Mcwilliams, Dillon",1997,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","16731",0,1974,0,1231,162,0,110000,20000,0,0,"Eldred","PA",41.957479,-78.39317
"Perez, Tyko",1992,NA,NA,"Alumn","Somewhat Connected",NA,453300,"Financial Aid","11412",0,1164,0,0,135,0,10000,20000,0,0,"Saint Albans","NY",40.697188,-73.75948
"Jarrett, Brandyn",NA,NA,NA,"Parent","Somewhat Connected",NA,584039,"Professorship","60087",0,0,0,1667,818,170000,1e+05,30000,0,110000,"Waukegan","IL",42.404272,-87.86525
"Dybdahl, Angel",1990,60000,"Annual Fund Leadership","Alumn","Very Connected",NA,602235,"Math/Science Center","16148",1443,0,494,0,1008,90000,90000,20000,120000,0,"Hermitage","PA",41.232543,-80.45797
"Banuelos, Maria",2000,0,"Not a Prospect","Alumn","Somewhat Connected",NA,190004,"Athletics","01098",28,0,0,928,0,0,0,80000,170000,0,"Worthington","MA",42.399054,-72.93871
"Wade, Lauren",1986,320000,"Stewardship","Alumn","Somewhat Connected",NA,0,"Professorship","95014",1388,0,252,162,757,0,80000,0,50000,0,"Cupertino","CA",37.317909,-122.04779
"Reyes, Emilio",1978,NA,NA,"Alumn","Not Connected",NA,NA,"","15327",1023,0,998,557,0,60000,130000,30000,90000,90000,"Dilliner","PA",39.754889,-79.95226
"el-Jabara, Kawthar",1985,7e+05,"Cultivation","Alumn","Somewhat Connected","Stone, Derek",721152,"Math/Science Center","67737",189,424,1634,0,731,0,50000,110000,0,10000,"Grainfield","KS",39.117535,-100.47735
"Finnie, Tapedza",1966,NA,NA,"Alumn","Connected",NA,1057611,"Unresistricted","75010",0,1685,807,0,662,0,140000,40000,0,20000,"Carrollton","TX",33.030556,-96.89328
"Ortega, Rachelle",1963,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","70420",361,1122,1133,0,469,0,2e+05,0,0,1e+05,"Abita Springs","LA",30.482725,-90.00103
"Jefferson, Ramy",1960,510000,"Stewardship","Alumn","Very Connected",NA,NA,"","15721",929,279,0,587,0,0,0,40000,1e+05,190000,"Burnside","PA",40.813203,-78.78764
"Martinez, Erica",1958,0,"Stewardship","Alumn","Not Connected",NA,2000,"Athletics","49254",1603,0,0,1054,1656,80000,0,70000,90000,0,"Michigan Center","MI",42.230336,-84.32597
"Zuni, Rachel",1985,NA,NA,"Alumn","Connected",NA,1099024,"Math/Science Center","77230",0,876,428,0,0,210000,0,0,0,130000,"Houston","TX",29.83399,-95.434241
"Jelly, Deja",NA,580000,"Annual Fund Leadership","Parent","Connected","al-Shafi, Badri",NA,"","54889",424,0,0,1434,112,190000,0,190000,0,0,"Turtle Lake","WI",45.407855,-92.15619
"Thomas, Katelyn",1989,0,"Annual Fund Leadership","Alumn","Not Connected","Stone, Derek",NA,"","84526",0,335,29,343,259,60000,160000,0,0,70000,"Helper","UT",39.694641,-110.98561
"Martinez, Lucas",1994,560000,"Annual Fund Leadership","Alumn","Not Connected",NA,NA,"","48762",3249,0,0,0,0,0,0,0,0,170000,"Spruce","MI",44.821813,-83.50181
"Gonzales, Frankie",1987,0,"Annual Fund Leadership","Alumn","Not Connected",NA,NA,"","49418",643,427,1485,383,2303,210000,0,120000,0,0,"Grandville","MI",42.891709,-85.76466
"Crawford, Roman",2011,5e+05,"Cultivation","Alumn","Connected","Nguyen, Anshumaan",1330322,"Professorship","23630",0,0,0,676,1588,130000,180000,0,60000,10000,"Hampton","VA",37.072658,-76.38992
"Allen, Alyssa",1966,NA,NA,"Alumn","Connected",NA,1057656,"Financial Aid","38103",1268,0,1299,0,0,3e+05,0,60000,80000,0,"Memphis","TN",35.146131,-90.0534
"Perez-Lopez, James",1982,0,"Annual Fund Leadership","Alumn","Very Connected",NA,706111,"Financial Aid","02652",1180,608,0,454,706,0,50000,120000,180000,0,"North Truro","MA",42.02889,-70.07938
